Ticker,Name,Exchange,Sector,Market,Currency,Address
SIGACHI.NS,Sigachi Industries Limited,NSI,Healthcare,in_market,INR,"No. 229/1 & 90, 2nd Floor, Hyderabad, 500049, India"
SIGIND.NS,Signet Industries Limited,NSI,Industrials,in_market,INR,"Survey No. 314/3, Indore, 452010, India"
SIGMA.NS,Sigma Solve Limited,NSI,Technology,in_market,INR,"PV Enclave, Ahmedabad, 380054, India"
SIGNATURE.NS,Signatureglobal (India) Limited,NSI,Real Estate,in_market,INR,"Tower-A, Signature Tower, Gurugram, 122001, India"
SIGNPOST.NS,Signpost India Limited,NSI,Communication Services,in_market,INR,"202, Pressman House, Mumbai, 400099, India"
SIKKO.NS,Sikko Industries Limited,NSI,Basic Materials,in_market,INR,"508, Iscon Elegance, Ahmedabad, 380051, India"
SIL.NS,Standard Industries Limited,NSI,Consumer Cyclical,in_market,INR,"Vijyalaxmi Mafatlal Centre, Mumbai, 400026, India"
SILGO.NS,Silgo Retail Limited,NSI,Consumer Cyclical,in_market,INR,"B-11, Mahalaxmi Nagar, Jaipur, 302017, India"
SILINV.NS,SIL Investments Limited,NSI,Financial Services,in_market,INR,"Pachpahar Road, Bhawanimandi, 326502, India"
SILLYMONKS.NS,Silly Monks Entertainment Limited,NSI,Communication Services,in_market,INR,"Survey No. 91, Technical Block, Hyderabad, 500032, India"
SILVERTUC.NS,Silver Touch Technologies Limited,NSI,Technology,in_market,INR,"Silver Touch House, Ahmedabad, 380006, India"
SIMBHALS.NS,Simbhaoli Sugars Limited,NSI,Consumer Defensive,in_market,INR,"A-112, Sector 63, Noida, 201307, India"
SIMPLEXINF.NS,Simplex Infrastructures Limited,NSI,Industrials,in_market,INR,"Simplex House, Kolkata, 700017, India"
SINCLAIR.NS,Sinclairs Hotels Limited,NSI,Consumer Cyclical,in_market,INR,"147 Block G, Kolkata, 700053, India"
SINDHUTRAD.NS,Sindhu Trade Links Limited,NSI,Industrials,in_market,INR,"1502, 15th Floor, Gurugram, 122003, India"
SINTERCOM.NS,Sintercom India Limited,NSI,Consumer Cyclical,in_market,INR,"Gat No. 127, Pune, 410507, India"
SIRCA.NS,Sirca Paints India Limited,NSI,Basic Materials,in_market,INR,"G-82, Kriti Nagar, New Delhi, 110015, India"
SIS.NS,SIS Limited,NSI,Industrials,in_market,INR,"A-28 & 29, Okhla Industrial Area, New Delhi, 110020, India"
SITINET.NS,SITI Networks Limited,NSI,Communication Services,in_market,INR,"Upper Ground Floor, FC-19 & 20, Noida, 201301, India"
SIYSIL.NS,Siyaram Silk Mills Limited,NSI,Consumer Cyclical,in_market,INR,"B-5, Trade World, Mumbai, 400013, India"
SJM,The J. M. Smucker Company,NYQ,Consumer Defensive,us_market,USD,"One Strawberry Lane, Orrville, OH, 44667-0280, United States"
SJS.NS,S.J.S. Enterprises Limited,NSI,Consumer Cyclical,in_market,INR,"Sy No 28/P16 of Agra village and, Bengaluru, 560082, India"
SJVN.NS,SJVN Limited,NSI,Utilities,in_market,INR,"SJVN Corporate Office Complex, Shimla, 171006, India"
SKFINDIA.NS,SKF India Limited,NSI,Industrials,in_market,INR,"Chinchwad, Pune, 411033, India"
SKIL.NS,SKIL Infrastructure Limited,NSI,Industrials,in_market,INR,"SKIL House, Mumbai, 400023, India"
SKIPPER.NS,Skipper Limited,NSI,Industrials,in_market,INR,"3A, Loudon Street, Kolkata, 700017, India"
SKMEGGPROD.NS,SKM Egg Products Export (India) Limited,NSI,Consumer Defensive,in_market,INR,"133, 133/1, Gandhiji Road, Erode, 638001, India"
SKYGOLD.NS,Sky Gold and Diamonds Limited,NSI,Consumer Cyclical,in_market,INR,"Plot No. D-222/2, Thane, 400706, India"
SLB,Schlumberger Limited,NYQ,Energy,us_market,USD,"5599 San Felipe, Houston, TX, 77056, United States"
SMARTLINK.NS,Smartlink Holdings Limited,NSI,Technology,in_market,INR,"CITIPOINT, Unit No. B-701, Mumbai, 400059, India"
SMARTWORKS.NS,SMARTWORKS.NS,NSI,Real Estate,in_market,INR,"Golf View Tower, Gurugram, 122002, India"
SMCGLOBAL.NS,SMC Global Securities Limited,NSI,Financial Services,in_market,INR,"11/6B, Shanti Chamber, New Delhi, 110005, India"
SMCI,"Super Micro Computer, Inc.",NMS,Technology,us_market,USD,"980 Rock Avenue, San Jose, CA, 95131, United States"
SMLISUZU.NS,SML Isuzu Limited,NSI,Consumer Cyclical,in_market,INR,"SCO 204-205, Chandigarh, 160022, India"
SMLT.NS,Sarthak Metals Limited,NSI,Industrials,in_market,INR,"B.B.C Colony, Bhilai, 490011, India"
SMSLIFE.NS,Haleos Labs Limited,NSI,Healthcare,in_market,INR,"Plot No. 19-III, Hyderabad, 500 096, India"
SMSPHARMA.NS,SMS Pharmaceuticals Limited,NSI,Healthcare,in_market,INR,"Plot No. 72, Hyderabad, 500034, India"
SNA,Snap-on Incorporated,NYQ,Industrials,us_market,USD,"2801 80th Street, Kenosha, WI, 53143, United States"
SNOWMAN.NS,Snowman Logistics Limited,NSI,Industrials,in_market,INR,"Prius Platinum, New Delhi, 110017, India"
SNPS,"Synopsys, Inc.",NMS,Technology,us_market,USD,"675 Almanor Avenue, Sunnyvale, CA, 94085, United States"
SO,The Southern Company,NYQ,Utilities,us_market,USD,"30 Ivan Allen Jr. Boulevard, NW, Atlanta, GA, 30308, United States"
SOBHA.NS,Sobha Limited,NSI,Real Estate,in_market,INR,"SOBHA, Bengaluru, 560103, India"
SOFTTECH.NS,SoftTech Engineers Limited,NSI,Technology,in_market,INR,"SoftTech Towers, Pune, 411045, India"
SOLARA.NS,Solara Active Pharma Sciences Limited,NSI,Healthcare,in_market,INR,"TICEL BIO PARK, Chennai, 600113, India"
SOLARINDS.NS,Solar Industries India Limited,NSI,Basic Materials,in_market,INR,"Solar House, Nagpur, 440023, India"
SOLV,Solventum Corporation,NYQ,Healthcare,us_market,USD,"3M Center, Maplewood, MN, 55144-1000, United States"
SOMANYCERA.NS,Somany Ceramics Limited,NSI,Industrials,in_market,INR,"F-36, Sector-6, Noida, 201301, India"
SOMATEX.NS,Soma Textiles & Industries Limited,NSI,Consumer Cyclical,in_market,INR,"A-244, Suvan Business Park, Ahmedabad, 380023, India"
SOMICONVEY.NS,Somi Conveyor Beltings Limited,NSI,Industrials,in_market,INR,"15, Oliver House, Jodhpur, 342001, India"
SONACOMS.NS,Sona BLW Precision Forgings Limited,NSI,Consumer Cyclical,in_market,INR,"Sona Enclave, Gurugram, 122004, India"
SONAMLTD.NS,Sonam Limited,NSI,Consumer Cyclical,in_market,INR,"Survey No. 337/P, Morbi, 363641, India"
SONATSOFTW.NS,Sonata Software Limited,NSI,Technology,in_market,INR,"Sonata Towers, Bengaluru, 560059, India"
SOTL.NS,Savita Oil Technologies Limited,NSI,Basic Materials,in_market,INR,"66/67, Nariman Bhavan, Mumbai, 400 021, India"
SOUTHBANK.NS,The South Indian Bank Limited,NSI,Financial Services,in_market,INR,"SIB House, Thrissur, 680001, India"
SOUTHWEST.NS,South West Pinnacle Exploration Limited,NSI,Energy,in_market,INR,"Plot No. 15, Gurugram, 122003, India"
SPAL.NS,S.P. Apparels Limited,NSI,Consumer Cyclical,in_market,INR,"39-A, Extension Street, Tirupur, 641654, India"
SPANDANA.NS,Spandana Sphoorty Financial Limited,NSI,Financial Services,in_market,INR,"Galaxy,Wing B, Hyderabad, 500081, India"
SPARC.NS,Sun Pharma Advanced Research Company Limited,NSI,Healthcare,in_market,INR,"17/B, Mahal Industrial Estate, Mumbai, 400093, India"
SPCENET.NS,Spacenet Enterprises India Limited,NSI,Financial Services,in_market,INR,"Plot No.114, Survey No.66/2, Hyderabad, 500008, India"
SPECIALITY.NS,Speciality Restaurants Limited,NSI,Consumer Cyclical,in_market,INR,"Morya Landmark I, Mumbai, 400053, India"
SPECTRUM.NS,SPECTRUM.NS,NSI,Industrials,in_market,INR,"Office No. 501, 5th Floor, Mumbai, 400076, India"
SPENCERS.NS,Spencer's Retail Limited,NSI,Consumer Cyclical,in_market,INR,"RPSG House, Kolkata, 700 027, India"
SPG,"Simon Property Group, Inc.",NYQ,Real Estate,us_market,USD,"225 West Washington Street, Indianapolis, IN, 46204-3438, United States"
SPGI,S&P Global Inc.,NYQ,Financial Services,us_market,USD,"55 Water Street, New York, NY, 10041-0001, United States"
SPIC.NS,Southern Petrochemical Industries Corporation Limited,NSI,Basic Materials,in_market,INR,"SPIC House, Chennai, 600032, India"
SPLIL.NS,SPL Industries Limited,NSI,Consumer Cyclical,in_market,INR,"Plot No. 21, Faridabad, 121006, India"
SPLPETRO.NS,Supreme Petrochem Limited,NSI,Basic Materials,in_market,INR,"Solitaire Corporate Park, Mumbai, 400093, India"
SPMLINFRA.NS,SPML Infra Limited,NSI,Industrials,in_market,INR,"22, Camac Street, Kolkata, 700016, India"
SPORTKING.NS,Sportking India Limited,NSI,Consumer Cyclical,in_market,INR,"Village Kanech, Ludhiana, 141120, India"
SRD.NS,Shankar Lal Rampal Dye-Chem Limited,NSI,Basic Materials,in_market,INR,"S.G. 2730, Suwana, Bhilwara, 311001, India"
SRE,Sempra,NYQ,Utilities,us_market,USD,"488 8th Avenue, San Diego, CA, 92101, United States"
SREEL.NS,Sreeleathers Limited,NSI,Consumer Cyclical,in_market,INR,"6, Tottee Lane, Kolkata, 700016, India"
SRF.NS,SRF Limited,NSI,Industrials,in_market,INR,"Block-C, Gurugram, 122003, India"
SRGHFL.NS,SRG Housing Finance Limited,NSI,Financial Services,in_market,INR,"Plot No. 12, Udaipur, 313001, India"
SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,NSI,Basic Materials,in_market,INR,"40-304, K J S Complex, Kurnool, 518004, India"
SRM.NS,SRM.NS,NSI,Industrials,in_market,INR,"Near BJP Head Office, Jammu, 180012, India"
SRPL.NS,Shree Ram Proteins Limited,NSI,Consumer Defensive,in_market,INR,"Office No. 1206, Rajkot, 360001, India"
SSDL.NS,SSDL.NS,NSI,Consumer Cyclical,in_market,INR,"SR No. 144/1, Manade Mala, Kolhapur, 416005, India"
SSWL.NS,Steel Strips Wheels Limited,NSI,Consumer Cyclical,in_market,INR,"SCO 49-50, Chandigarh, 160019, India"
STALLION.NS,STALLION.NS,NSI,Basic Materials,in_market,INR,"2, A Wing, Knox Plaza, Mumbai, 400064, India"
STANLEY.NS,STANLEY.NS,NSI,Consumer Cyclical,in_market,INR,"SY No. 16/2 and 16/3 Part, Bengaluru, 560100, India"
STAR.NS,Strides Pharma Science Limited,NSI,Healthcare,in_market,INR,"Strides House, Bengaluru, 560076, India"
STARCEMENT.NS,Star Cement Limited,NSI,Basic Materials,in_market,INR,"Century House, Kolkata, 700088, India"
STARHEALTH.NS,Star Health and Allied Insurance Company Limited,NSI,Financial Services,in_market,INR,"Acropolis, Chennai, 600004, India"
STARPAPER.NS,Star Paper Mills Limited,NSI,Basic Materials,in_market,INR,"Duncan House, Kolkata, 700001, India"
STARTECK.NS,Starteck Finance Limited,NSI,Financial Services,in_market,INR,"Sunteck Centre, Mumbai, 400057, India"
STCINDIA.NS,The State Trading Corporation of India Limited,NSI,Industrials,in_market,INR,"Jawahar Vyapar Bhawan, New Delhi, 110001, India"
STE,STERIS plc,NYQ,Healthcare,us_market,USD,"5960 Heisley Road, Mentor, OH, 44060, United States"
STEELCAS.NS,Steelcast Limited,NSI,Basic Materials,in_market,INR,"Ruvapari Road, Bhavnagar, 364005, India"
STEELCITY.NS,Steel City Securities Limited,NSI,Financial Services,in_market,INR,"Steel City Heights, # 50-81-18, Visakhapatnam, 530016, India"
STEELXIND.NS,Steel Exchange India Limited,NSI,Basic Materials,in_market,INR,"Block A, Green City Towers, Visakhapatnam, 530046, India"
STEL.NS,STEL Holdings Limited,NSI,Financial Services,in_market,INR,"24/1624, Bristow Road, Cochin, 682003, India"
STERTOOLS.NS,Sterling Tools Limited,NSI,Industrials,in_market,INR,"DLF Industrial Estate, Faridabad, 121003, India"
STLD,"Steel Dynamics, Inc.",NMS,Basic Materials,us_market,USD,"7575 West Jefferson Boulevard, Fort Wayne, IN, 46804, United States"
STLNETWORK.NS,STLNETWORK.NS,NSI,Communication Services,in_market,INR,"Godrej Millennium, Pune, 411001, India"
STLTECH.NS,Sterlite Technologies Limited,NSI,Technology,in_market,INR,"Godrej Millennium, Pune, 411001, India"
STOVEKRAFT.NS,Stove Kraft Limited,NSI,Consumer Cyclical,in_market,INR,"CSI Compound, Bengaluru, 560027, India"
STT,State Street Corporation,NYQ,Financial Services,us_market,USD,"One Congress Street, Boston, MA, 02114-2016, United States"
STX,Seagate Technology Holdings plc,NMS,Technology,us_market,USD,"121 Woodlands Avenue 5, Singapore, 739009, Singapore"
STYLAMIND.NS,Stylam Industries Limited,NSI,Consumer Cyclical,in_market,INR,"S.C.O. 14, Sector 7- C, Chandigarh, 160019, India"
STYLEBAAZA.NS,Baazar Style Retail Limited,NSI,Consumer Cyclical,in_market,INR,"P S Srijan Tech Park, DN-52, Kolkata, 700091, India"
STYRENIX.NS,Styrenix Performance Materials Limited,NSI,Basic Materials,in_market,INR,"Shiva, Sarabhai Complex, Vadodara, 390023, India"
STZ,"Constellation Brands, Inc.",NYQ,Consumer Defensive,us_market,USD,"50 East Broad Street, Rochester, NY, 14614, United States"
SUBEXLTD.NS,Subex Limited,NSI,Technology,in_market,INR,"Pritech Park – SEZ, Block-09, Bengaluru, 560103, India"
SUBROS.NS,Subros Limited,NSI,Consumer Cyclical,in_market,INR,"LGF, World Trade Centre, New Delhi, 110001, India"
SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,NSI,Basic Materials,in_market,INR,"Eleven West Panchshil, Pune, 411069, India"
SUKHJITS.NS,The Sukhjit Starch & Chemicals Limited,NSI,Basic Materials,in_market,INR,"Sarai Road, Phagwara, 144401, India"
SULA.NS,Sula Vineyards Limited,NSI,Consumer Defensive,in_market,INR,"901, Solaris One, Mumbai, 400069, India"
SUMEETINDS.NS,Sumeet Industries Limited,NSI,Consumer Cyclical,in_market,INR,"504, Trividh Chambers, Surat, 395002, India"
SUMICHEM.NS,Sumitomo Chemical India Limited,NSI,Basic Materials,in_market,INR,"13/14, Aradhana Industrial Development Corporation, Mumbai, 400063, India"
SUMIT.NS,Sumit Woods Limited,NSI,Real Estate,in_market,INR,"B-1101, Express Zone, Mumbai, 400097, India"
SUMMITSEC.NS,Summit Securities Limited,NSI,Financial Services,in_market,INR,"213, Bezzola Complex, Mumbai, 400071, India"
SUNCLAY.NS,Sundaram-Clayton Limited,NSI,Industrials,in_market,INR,"Chaitanya, No.12, Chennai, 600006, India"
SUNDARAM.NS,Sundaram Multi Pap Limited,NSI,Basic Materials,in_market,INR,"5/6, Papa Industrial Estate, Mumbai, 400093, India"
SUNDARMFIN.NS,Sundaram Finance Limited,NSI,Financial Services,in_market,INR,"21, Patullos Road, Chennai, 600002, India"
SUNDARMHLD.NS,Sundaram Finance Holdings Limited,NSI,Financial Services,in_market,INR,"No. 21, Patullos Road, Chennai, 600002, India"
SUNDRMBRAK.NS,Sundaram Brake Linings Limited,NSI,Consumer Cyclical,in_market,INR,"M.T.H. Road, Chennai, 600050, India"
SUNDRMFAST.NS,Sundram Fasteners Limited,NSI,Consumer Cyclical,in_market,INR,"No. 98 - A, Dr. Radhakrishnan Salai, Chennai, 600004, India"
SUNDROP.NS,Sundrop Brands Limited,NSI,Consumer Defensive,in_market,INR,"Tower C, Building No. 10, Gurugram, 122002, India"
SUNFLAG.NS,Sunflag Iron and Steel Company Limited,NSI,Basic Materials,in_market,INR,"33/1, Mount Road, Nagpur, 440001, India"
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,NSI,Healthcare,in_market,INR,"Sun House, Mumbai, 400063, India"
SUNTECK.NS,Sunteck Realty Limited,NSI,Real Estate,in_market,INR,"Sunteck Centre, Mumbai, 400057, India"
SUNTV.NS,Sun TV Network Limited,NSI,Communication Services,in_market,INR,"Murasoli Maran Towers, Chennai, 600028, India"
SUPERHOUSE.NS,Superhouse Limited,NSI,Consumer Cyclical,in_market,INR,"219/3 & 4 'L' Block, Kanpur, 208025, India"
SUPERSPIN.NS,Super Spinning Mills Limited,NSI,Consumer Cyclical,in_market,INR,"737-D, Elgi Towers, Coimbatore, 641045, India"
SUPRAJIT.NS,Suprajit Engineering Limited,NSI,Consumer Cyclical,in_market,INR,"No 100 & 101, Bommasandra Industrial Area, Bengaluru, 560099, India"
SUPREME.NS,Supreme Holdings & Hospitality (India) Limited,NSI,Real Estate,in_market,INR,"Platinum Square, Pune, 411014, India"
SUPREMEENG.NS,Supreme Engineering Limited,NSI,Basic Materials,in_market,INR,"R-223, MIDC Complex, Navi Mumbai, 400701, India"
SUPREMEIND.NS,The Supreme Industries Limited,NSI,Industrials,in_market,INR,"1161 & 1162 Solitaire Corporate Park, Mumbai, 400093, India"
SUPREMEINF.NS,Supreme Infrastructure India Limited,NSI,Industrials,in_market,INR,"Supreme House, Mumbai, 400076, India"
SUPRIYA.NS,Supriya Lifescience Limited,NSI,Healthcare,in_market,INR,"207/208 Udyog Bhavan, Mumbai, 400063, India"
SURAJEST.NS,SURAJEST.NS,NSI,Real Estate,in_market,INR,"Aman Chambers, Mumbai, 400025, India"
SURAJLTD.NS,Suraj Limited,NSI,Basic Materials,in_market,INR,"Suraj House, Ahmedabad, 380014, India"
SURAKSHA.NS,SURAKSHA.NS,NSI,Healthcare,in_market,INR,"Plot No. DG- 12/1, Kolkata, 700156, India"
SURANASOL.NS,Surana Solar Limited,NSI,Technology,in_market,INR,"Plot No.212/3 & 4, Hyderabad, 500051, India"
SURANAT&P.NS,Surana Telecom and Power Limited,NSI,Utilities,in_market,INR,"Plot No. 214, Hyderabad, 500051, India"
SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited,NSI,Consumer Cyclical,in_market,INR,"Surya Towers, Secunderabad, 500003, India"
SURYAROSNI.NS,Surya Roshni Limited,NSI,Basic Materials,in_market,INR,"Padma Tower - 1, New Delhi, 110008, India"
SURYODAY.NS,Suryoday Small Finance Bank Limited,NSI,Financial Services,in_market,INR,"Sharda Terraces, Navi Mumbai, 400614, India"
SUTLEJTEX.NS,Sutlej Textiles and Industries Limited,NSI,Consumer Cyclical,in_market,INR,"E-601, Lotus Corporate Park, Mumbai, 400063, India"
SUULD.NS,Suumaya Industries Limited,NSI,Consumer Cyclical,in_market,INR,"Lotus Corporate Park, Wing B, Mumbai, 400063, India"
SUVEN.NS,Suven Life Sciences Limited,NSI,Healthcare,in_market,INR,"8-2-334, SDE Serene Chambers, Hyderabad, 500034, India"
SUVIDHAA.NS,Suvidhaa Infoserve Limited,NSI,Technology,in_market,INR,"Unit No 14, Olympus Industrial Estate, Mumbai, 400 093, India"
SUYOG.NS,Suyog Telematics Limited,NSI,Communication Services,in_market,INR,"Plot No. 30, Suyog House, Mumbai, 400093, India"
SUZLON.NS,Suzlon Energy Limited,NSI,Industrials,in_market,INR,"One Earth, Pune, 411028, India"
SVLL.NS,Shree Vasu Logistics Limited,NSI,Industrials,in_market,INR,"Logistics Park, Raipur, 492001, India"
SVPGLOB.NS,SVP Global Textiles Limited,NSI,Consumer Cyclical,in_market,INR,"97 & 99 Maker Tower F, Mumbai, 400005, India"
SW,Smurfit Westrock Plc,NYQ,Consumer Cyclical,us_market,USD,"Beech Hill, Dublin, D04 N2R2, Ireland"
SWANCORP.NS,Swan Corp Limited,NSI,Industrials,in_market,INR,"6, Feltham House, Mumbai, 400001, India"
SWANDEF.NS,SWANDEF.NS,NSI,Industrials,in_market,INR,"Vakils House, Mumbai, 400001, India"
SWARAJENG.NS,Swaraj Engines Limited,NSI,Consumer Cyclical,in_market,INR,"Phase-IX, Industrial Area, Mohali, 160062, India"
SWELECTES.NS,Swelect Energy Systems Limited,NSI,Technology,in_market,INR,"Swelect House, Chennai, 600004, India"
SWIGGY.NS,SWIGGY.NS,NSI,Consumer Cyclical,in_market,INR,"No. 55, Sy No. 8-14, Bengaluru, 560 103, India"
SWK,"Stanley Black & Decker, Inc.",NYQ,Industrials,us_market,USD,"1000 Stanley Drive, New Britain, CT, 06053, United States"
SWKS,"Skyworks Solutions, Inc.",NMS,Technology,us_market,USD,"5260 California Avenue, Irvine, CA, 92617, United States"
SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,NSI,Technology,in_market,INR,"Universal Majestic, Mumbai, 400043, India"
SYF,Synchrony Financial,NYQ,Financial Services,us_market,USD,"777 Long Ridge Road, Stamford, CT, 06902, United States"
SYK,Stryker Corporation,NYQ,Healthcare,us_market,USD,"1941 Stryker Way, Portage, MI, 49002, United States"
SYMPHONY.NS,Symphony Limited,NSI,Consumer Cyclical,in_market,INR,"Symphony House, Ahmedabad, 380059, India"
SYNCOMF.NS,Syncom Formulations (India) Limited,NSI,Healthcare,in_market,INR,"Syncom House, Indore, 452018, India"
SYNGENE.NS,Syngene International Limited,NSI,Healthcare,in_market,INR,"Biocon SEZ, Biocon Park, Bengaluru, 560099, India"
SYRMA.NS,Syrma SGS Technology Limited,NSI,Technology,in_market,INR,"Plot B27, Phase II, Chennai, 600045, India"
SYY,Sysco Corporation,NYQ,Consumer Defensive,us_market,USD,"1390 Enclave Parkway, Houston, TX, 77077-2099, United States"
T,AT&T Inc.,NYQ,Communication Services,us_market,USD,"208 South Akard Street, Dallas, TX, 75202, United States"
TAINWALCHM.NS,Tainwala Chemicals and Plastics (India) Limited,NSI,Basic Materials,in_market,INR,"Tainwala House, Mumbai, 400093, India"
TAJGVK.NS,TAJGVK Hotels & Resorts Limited,NSI,Consumer Cyclical,in_market,INR,"Taj Krishna, Hyderabad, 500034, India"
TAKE.NS,TAKE Solutions Limited,NSI,Healthcare,in_market,INR,"No. 56, Ragas Building, Chennai, 600004, India"
TALBROAUTO.NS,Talbros Automotive Components Limited,NSI,Consumer Cyclical,in_market,INR,"14/1, Mathura road, Faridabad, 121003, India"
TANLA.NS,Tanla Platforms Limited,NSI,Technology,in_market,INR,"Tanla Technology Centre, Hyderabad, 500081, India"
TAP,Molson Coors Beverage Company,NYQ,Consumer Defensive,us_market,USD,"PO Box 4030, Golden, CO, 80401, United States"
TARACHAND.NS,Tara Chand Infralogistic Solutions Limited,NSI,Industrials,in_market,INR,"342, Industrial Area, Chandigarh, 160002, India"
TARAPUR.NS,Tarapur Transformers Limited,NSI,Industrials,in_market,INR,"S-112, Rajiv Gandhi Commercial Complex, Mumbai, 400067, India"
TARC.NS,TARC Limited,NSI,Real Estate,in_market,INR,"C-3, Qutab Institutional Area, New Delhi, 110016, India"
